DataHora,Satelite,Pais,Estado,Municipio,Bioma,DiaSemChuva,Precipitacao,RiscoFogo,Latitude,Longitude,FRP
2020/12/05 17:25:00,AQUA_M-T,Brasil,AMAZONAS,AUTAZES,Amazônia,1.0,0.0,0.4,-3.571,-59.405,16.1
2020/12/05 17:25:00,AQUA_M-T,Brasil,AMAZONAS,SÃO SEBASTIÃO DO UATUMÃ,Amazônia,4.0,0.0,0.2,-2.546,-57.976,12.8
2020/12/05 17:25:00,AQUA_M-T,Brasil,AMAZONAS,PRESIDENTE FIGUEIREDO,Amazônia,2.0,0.0,0.2,-1.675,-60.209,75.8
2020/12/05 17:25:00,AQUA_M-T,Brasil,AMAZONAS,PRESIDENTE FIGUEIREDO,Amazônia,2.0,0.0,0.1,-1.618,-60.314,32.2
2020/12/05 17:25:00,AQUA_M-T,Brasil,AMAZONAS,PRESIDENTE FIGUEIREDO,Amazônia,2.0,0.0,0.1,-1.617,-60.303,67.4
2020/12/05 17:25:00,AQUA_M-T,Brasil,AMAZONAS,MANAUS,Amazônia,2.0,0.0,0.0,-2.318,-60.282,8.5
2020/12/05 17:25:00,AQUA_M-T,Brasil,AMAZONAS,NHAMUNDÁ,Amazônia,4.0,0.0,0.4,-2.309,-56.761,23.0
2020/12/05 17:25:00,AQUA_M-T,Brasil,AMAZONAS,NHAMUNDÁ,Amazônia,5.0,0.0,0.4,-2.238,-56.723,18.3
2020/12/05 17:25:00,AQUA_M-T,Brasil,AMAZONAS,SÃO SEBASTIÃO DO UATUMÃ,Amazônia,4.0,0.0,0.2,-2.547,-57.985,21.5
2020/12/01 17:50:00,AQUA_M-T,Brasil,AMAZONAS,FONTE BOA,Amazônia,2.0,0.4,-999.0,-2.479,-65.941,11.9
2020/12/04 18:20:00,AQUA_M-T,Brasil,AMAZONAS,BENJAMIN CONSTANT,Amazônia,0.0,3.1,-999.0,-4.308,-69.915,8.6
2020/12/02 16:50:00,AQUA_M-T,Brasil,AMAZONAS,NHAMUNDÁ,Amazônia,1.0,0.8,0.5,-2.351,-57.003,63.6
2020/12/02 16:50:00,AQUA_M-T,Brasil,AMAZONAS,NHAMUNDÁ,Amazônia,1.0,0.8,0.2,-2.349,-57.008,59.6
